user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
15768,28.0,Estandar,760.5,Uruguay,Documental,2025-12-14,2
15769,34.0,Basico,1016.4,Argentina,Crimen,2018-01-30,1
15770,34.0,Basico,816.2,Peru,Thriller,2024-06-25,1
15771,17.0,Basico,820.0,Chile,Romance,2023-11-11,1
15772,61.0,Estandar,504.7,Uruguay,Drama,2019-04-28,0
15773,39.0,Estandar,594.5,Colombia,Thriller,2023-10-30,1
15774,24.0,Estandar,889.0,Uruguay,Comedia,2018-01-30,4
15775,39.0,Premium,1098.1,Peru,Romance,2022-03-17,0
15776,30.0,Estandar,1218.7,Uruguay,Documental,2025-05-05,0
15777,26.0,Premium,1442.9,Chile,Documental,2020-04-21,2
15778,48.0,Estandar,929.2,Argentina,Comedia,2025-09-18,1
15779,43.0,Estandar,1227.4,Argentina,Thriller,2021-07-17,1
15780,35.0,Estandar,867.3,Chile,Documental,2022-08-02,1
15781,25.0,Estandar,153.7,Mexico,Accion,2022-01-23,1
15782,14.0,Basico,632.3,Colombia,Accion,2019-03-13,0
15783,32.0,Estandar,713.3,Colombia,Romance,2019-09-26,2
15784,25.0,Estandar,723.8,Argentina,Drama,2022-10-12,1
15785,19.0,Estandar,527.6,Colombia,Crimen,2025-04-22,1
15786,25.0,Basico,576.1,Colombia,Comedia,2024-07-25,0
15787,46.0,Basico,392.9,Uruguay,Drama,2020-11-04,0
15788,46.0,Estandar,715.6,Argentina,Crimen,2020-12-06,1
15789,41.0,Estandar,1358.3,Colombia,Accion,2024-01-05,1
15790,14.0,Basico,324.6,Colombia,Drama,2022-10-01,1
15791,45.0,Estandar,403.2,Mexico,Accion,1900-01-01,0
15792,14.0,Basico,698.5,Colombia,Crimen,2022-02-06,1
15793,41.0,Estandar,732.2,Peru,Documental,2024-11-11,0
15794,25.0,Premium,582.0,Brasil,Accion,2021-02-02,1
15795,35.0,Estandar,638.0,Brasil,Crimen,2025-08-19,0
15796,32.0,Basico,958.8,Mexico,Comedia,2022-06-16,1
15797,41.0,Basico,774.4,Argentina,Comedia,2020-04-14,2
15798,21.0,Estandar,872.5,Argentina,Accion,2022-08-20,3
15799,19.0,Basico,263.7,Mexico,Thriller,2024-03-11,1
15800,46.0,Premium,1227.3,Brasil,Accion,2024-04-02,1
15801,13.0,Basico,445.3,Colombia,Romance,2023-05-31,0
15802,37.0,Estandar,931.0,Colombia,Romance,2020-01-03,0
15803,14.0,Basico,724.6,Peru,Crimen,2022-02-25,1
15804,25.0,Estandar,578.0,Mexico,Accion,2024-04-09,0
15805,33.0,Estandar,836.6,Argentina,Accion,2024-03-22,1
15806,26.0,Basico,878.1,Mexico,Romance,1900-01-01,2
15807,48.0,Estandar,1260.5,Chile,Thriller,2020-11-05,1
15808,43.0,Estandar,536.6,Mexico,Romance,2021-06-10,0
15809,29.0,Estandar,1302.9,Mexico,Accion,1900-01-01,2
15810,39.0,Basico,698.9,Brasil,Documental,2021-11-11,3
15811,41.0,Premium,953.6,Chile,Documental,2025-11-29,1
15812,52.0,Estandar,760.5,Chile,Thriller,2022-06-19,1
15813,28.0,Premium,1222.1,Colombia,Drama,2019-07-20,1
15814,22.0,Estandar,1044.1,Mexico,Accion,2025-05-24,0
15815,13.0,Basico,359.3,Chile,Accion,2019-05-03,4
15816,14.0,Premium,1334.2,Chile,Thriller,2020-07-30,1
15817,20.0,Premium,813.7,Argentina,Comedia,2023-01-04,0
15818,31.0,Estandar,752.8,Chile,Thriller,2025-11-04,1
15819,24.0,Basico,1077.2,Chile,Thriller,2019-10-25,0
15820,15.0,Estandar,1180.3,Uruguay,Thriller,2019-02-15,0
15821,31.0,Estandar,930.9,Colombia,Drama,2020-05-28,1
15822,33.0,Basico,961.7,Argentina,Romance,2023-09-14,0
15823,21.0,Premium,698.2,Brasil,Crimen,2022-06-29,0
15824,42.0,Basico,758.5,Colombia,Comedia,2021-10-18,1
15825,18.0,Basico,309.5,Colombia,Thriller,2024-03-05,1
15826,43.0,Premium,1277.4,Peru,Crimen,2024-11-20,0
15827,34.0,Basico,15.6,Brasil,Drama,2025-10-26,1
15828,33.0,Basico,841.5,Chile,Thriller,2025-09-04,2
15829,33.0,Basico,106.6,Chile,Crimen,2025-12-05,1
15830,25.0,Premium,1345.9,Brasil,Comedia,2018-08-02,1
15831,46.0,Estandar,1160.1,Uruguay,Thriller,2019-10-21,2
15832,27.0,Basico,774.3,Uruguay,Crimen,2022-05-13,0
15833,30.0,Estandar,1073.5,Chile,Crimen,1900-01-01,3
15834,34.0,Basico,298.1,Mexico,Comedia,1900-01-01,2
15835,51.0,Estandar,978.4,Uruguay,Romance,2019-01-09,0
15836,20.0,Basico,89.5,Chile,Romance,2019-08-19,0
15837,42.0,Premium,1318.2,Chile,Crimen,2023-04-16,1
15838,54.0,Estandar,502.1,Peru,Accion,2024-09-24,0
15839,33.0,Estandar,735.6,Mexico,Comedia,2022-11-19,0
15840,30.0,Basico,0.0,Uruguay,Accion,2018-12-28,0
15841,42.0,Basico,340.6,Brasil,Crimen,2018-09-20,2
15842,35.0,Estandar,652.8,Mexico,Crimen,2020-12-13,0
15843,35.0,Basico,785.5,Colombia,Sin especificar,2020-06-27,1
15844,30.0,Basico,452.3,Mexico,Accion,2022-02-27,1
15845,13.0,Estandar,708.7,Argentina,Documental,2018-11-24,2
15846,37.0,Estandar,1193.8,Uruguay,Crimen,2024-10-30,2
15847,48.0,Estandar,601.4,Argentina,Drama,2018-06-04,0
15848,40.0,Basico,295.6,Argentina,Accion,2022-04-24,0
15849,46.0,Basico,623.7,Mexico,Romance,2022-06-30,1
15850,29.0,Estandar,1174.6,Chile,Drama,2024-11-19,0
15851,63.0,Basico,266.4,Argentina,Thriller,2025-05-11,1
15852,24.0,Premium,1234.8,Argentina,Thriller,2023-11-05,99
15853,32.0,Premium,760.5,Peru,Romance,2021-03-19,1
15854,48.0,Estandar,644.9,Mexico,Comedia,2025-12-24,2
15855,13.0,Basico,0.0,Mexico,Romance,2024-09-13,0
15856,32.0,Basico,247.7,Colombia,Accion,2018-08-24,0
15857,37.0,Estandar,740.1,Argentina,Comedia,2019-12-19,0
15858,46.0,Basico,519.4,Uruguay,Crimen,2025-03-07,0
15859,28.0,Premium,1303.1,Argentina,Thriller,2023-07-18,1
15860,48.0,Estandar,886.3,Chile,Romance,2022-12-04,1
15861,59.0,Premium,1101.0,Peru,Documental,2018-02-13,1
15862,34.0,Estandar,430.4,Colombia,Romance,2020-04-06,0
15863,41.0,Estandar,676.0,Brasil,Drama,2025-05-14,0
15864,38.0,Premium,688.8,Colombia,Crimen,2023-10-24,1
15865,32.0,Estandar,648.2,Colombia,Comedia,2021-03-17,2
15866,15.0,Estandar,999.9,Brasil,Accion,2020-03-08,1
15867,20.0,Basico,733.8,Colombia,Accion,2018-05-18,0
15868,41.0,Premium,1463.6,Brasil,Comedia,2024-09-21,2
15869,21.0,Basico,800.0,Uruguay,Romance,2023-09-23,0
15870,39.0,Estandar,447.4,Uruguay,Documental,2023-10-14,0
15871,32.0,Premium,760.5,Colombia,Comedia,2025-10-31,0
15872,33.0,Estandar,718.4,Peru,Romance,2020-08-06,1
15873,43.0,Basico,686.6,Peru,Thriller,2024-11-24,1
15874,33.0,Premium,1620.3,Chile,Accion,2019-11-26,2
15875,53.0,Estandar,791.9,Mexico,Drama,2025-07-23,0
15876,40.0,Basico,952.2,Argentina,Comedia,2018-05-28,1
15877,34.0,Basico,539.6,Brasil,Accion,2022-01-13,0
15878,38.0,Premium,999.9,Argentina,Comedia,2020-09-06,0
15879,36.0,Estandar,1049.5,Peru,Romance,2025-05-06,1
15880,48.0,Estandar,565.4,Colombia,Drama,1900-01-01,1
15881,57.0,Estandar,975.9,Mexico,Accion,2019-10-07,1
15882,31.0,Premium,821.4,Peru,Romance,1900-01-01,4
15883,35.0,Basico,865.8,Chile,Romance,2021-02-04,0
15884,54.0,Estandar,709.5,Argentina,Crimen,2022-06-25,2
15885,25.0,Estandar,1318.5,Brasil,Accion,2021-12-17,1
15886,33.0,Premium,779.7,Colombia,Thriller,2025-07-05,1
15887,35.0,Estandar,1104.8,Colombia,Comedia,2022-06-07,1
15888,70.0,Estandar,1266.4,Chile,Sin especificar,2022-07-19,0
15889,43.0,Estandar,640.2,Colombia,Thriller,2024-07-28,0
15890,22.0,Premium,1295.5,Argentina,Romance,2020-03-31,2
15891,32.0,Premium,225.6,Colombia,Crimen,2023-10-22,0
15892,16.0,Basico,1086.6,Brasil,Accion,2018-03-04,0
15893,29.0,Basico,703.3,Uruguay,Drama,2025-11-22,0
15894,33.0,Basico,983.9,Brasil,Drama,2018-10-09,2
15895,40.0,Estandar,1195.7,Colombia,Drama,2019-01-05,1
15896,30.0,Premium,1059.1,Chile,Thriller,2024-03-01,1
15897,19.0,Estandar,423.6,Uruguay,Comedia,1900-01-01,2
15898,22.0,Basico,438.0,Uruguay,Thriller,1900-01-01,2
15899,43.0,Premium,1100.6,Mexico,Romance,2024-07-15,1
15900,48.0,Estandar,616.1,Mexico,Thriller,2021-11-26,0
15901,39.0,Basico,882.1,Argentina,Drama,2021-11-24,2
15902,14.0,Premium,1269.6,Colombia,Comedia,2021-02-06,2
15903,22.0,Basico,225.6,Chile,Romance,2020-07-15,0
15904,42.0,Premium,1450.5,Chile,Crimen,2024-10-19,1
15905,44.0,Basico,525.7,Argentina,Drama,2020-03-07,1
15906,36.0,Estandar,1099.5,Argentina,Drama,2023-02-06,0
15907,33.0,Premium,1204.7,Mexico,Crimen,2022-07-13,1
15908,55.0,Premium,690.6,Brasil,Documental,2024-06-12,0
15909,52.0,Estandar,852.3,Colombia,Comedia,2018-01-20,1
15910,13.0,Estandar,963.3,Argentina,Crimen,2020-12-05,0
15911,33.0,Estandar,1254.5,Peru,Accion,2019-12-18,1
15912,32.0,Basico,634.3,Colombia,Crimen,2022-07-26,0
15913,30.0,Estandar,453.5,Brasil,Crimen,2023-09-05,0
15914,31.0,Estandar,981.2,Peru,Drama,2019-03-13,0
15915,15.0,Premium,1068.1,Peru,Thriller,2024-04-07,3
15916,31.0,Premium,916.2,Colombia,Documental,2018-10-24,1
15917,28.0,Basico,194.4,Uruguay,Drama,2023-08-23,0
15918,26.0,Basico,495.6,Chile,Documental,2021-04-20,1
15919,15.0,Basico,313.2,Peru,Crimen,2021-10-24,0
15920,46.0,Basico,351.5,Chile,Accion,2019-04-25,0
15921,59.0,Basico,444.5,Brasil,Romance,2023-10-04,1
15922,39.0,Premium,1126.4,Mexico,Crimen,2020-11-21,0
15923,37.0,Premium,1102.7,Mexico,Accion,2024-01-13,0
15924,37.0,Estandar,509.2,Uruguay,Thriller,2024-06-12,2
15925,51.0,Basico,553.7,Peru,Documental,2020-10-21,0
15926,28.0,Basico,470.4,Mexico,Comedia,2025-10-14,0
15927,37.0,Basico,103.3,Chile,Thriller,2022-12-19,0
15928,30.0,Estandar,1269.0,Uruguay,Comedia,2022-03-25,3
15929,34.0,Basico,771.4,Brasil,Accion,2024-04-25,2
15930,34.0,Basico,960.9,Chile,Thriller,2023-06-04,2
15931,36.0,Estandar,212.6,Colombia,Romance,2020-09-23,0
15932,43.0,Premium,1439.6,Mexico,Thriller,2021-10-23,0
15933,38.0,Premium,1430.5,Chile,Crimen,2023-02-23,0
15934,38.0,Premium,1212.9,Mexico,Documental,2025-08-23,0
15935,44.0,Estandar,1054.3,Uruguay,Comedia,2023-03-03,0
15936,30.0,Premium,760.5,Argentina,Sin especificar,2024-07-31,2
15937,44.0,Basico,141.4,Uruguay,Thriller,2018-04-23,2
15938,28.0,Estandar,778.9,Colombia,Documental,2023-05-29,2
15939,33.0,Basico,63.9,Chile,Accion,2019-04-22,0
15940,46.0,Basico,382.1,Uruguay,Drama,2020-11-22,0
15941,33.0,Basico,760.5,Chile,Thriller,2018-10-04,0
15942,25.0,Premium,1047.7,Argentina,Crimen,1900-01-01,2
15943,26.0,Estandar,767.6,Peru,Romance,2025-02-08,0
15944,28.0,Estandar,492.7,Uruguay,Thriller,2020-06-21,0
15945,65.0,Estandar,998.8,Peru,Documental,2025-08-04,0
15946,18.0,Basico,1001.5,Colombia,Comedia,2025-11-12,0
15947,38.0,Estandar,530.9,Peru,Documental,2020-07-30,0
15948,52.0,Basico,493.1,Mexico,Crimen,2021-07-17,1
15949,23.0,Basico,355.7,Peru,Comedia,2022-08-17,0
15950,29.0,Basico,226.0,Chile,Documental,2021-12-17,1
15951,24.0,Premium,1345.5,Argentina,Documental,2023-10-17,1
15952,22.0,Basico,531.6,Argentina,Romance,2024-01-04,1
15953,35.0,Basico,760.5,Brasil,Thriller,2018-02-09,1
15954,13.0,Basico,505.4,Mexico,Crimen,2025-11-10,1
15955,23.0,Estandar,1184.4,Brasil,Accion,2020-12-14,1
15956,35.0,Premium,1370.6,Uruguay,Drama,2020-10-13,2
15957,58.0,Estandar,769.4,Chile,Romance,2021-03-22,1
15958,40.0,Estandar,760.5,Argentina,Thriller,2019-01-16,2
15959,48.0,Basico,0.0,Brasil,Crimen,2022-06-23,2
15960,36.0,Basico,394.6,Argentina,Documental,2025-07-22,1
15961,53.0,Estandar,1123.1,Chile,Comedia,2021-11-01,0
15962,43.0,Basico,310.5,Brasil,Crimen,2018-11-08,1
15963,37.0,Premium,1077.4,Uruguay,Thriller,2024-03-21,1
15964,45.0,Basico,266.7,Mexico,Thriller,2020-01-02,0
15965,22.0,Estandar,1253.0,Uruguay,Thriller,2023-05-06,0
15966,47.0,Basico,516.7,Peru,Drama,2021-09-07,1
15967,43.0,Premium,1194.1,Brasil,Crimen,2021-12-19,0
15968,21.0,Premium,451.6,Uruguay,Accion,2020-06-14,0
15969,50.0,Estandar,1118.6,Argentina,Drama,2024-06-07,0
15970,40.0,Basico,663.0,Peru,Crimen,2021-01-07,1
15971,36.0,Premium,768.5,Mexico,Comedia,2020-01-19,0
15972,28.0,Basico,728.7,Uruguay,Comedia,2025-08-30,150
15973,27.0,Estandar,440.0,Colombia,Thriller,2020-02-18,1
15974,38.0,Premium,1173.6,Chile,Drama,2023-08-06,0
15975,29.0,Estandar,1204.7,Chile,Comedia,2020-03-28,3
15976,34.0,Premium,760.5,Mexico,Thriller,2020-08-19,0
15977,36.0,Estandar,962.7,Chile,Drama,2020-09-18,1
15978,42.0,Estandar,760.5,Argentina,Accion,2020-12-23,0
15979,27.0,Basico,363.1,Mexico,Documental,2020-04-26,1
15980,29.0,Estandar,0.0,Uruguay,Comedia,2020-07-27,0
15981,59.0,Basico,481.5,Argentina,Comedia,2020-04-10,1
15982,49.0,Basico,268.9,Mexico,Accion,2020-10-19,1
15983,32.0,Basico,452.0,Uruguay,Thriller,2024-12-08,0
15984,13.0,Premium,1203.6,Mexico,Drama,2021-12-29,1
15985,33.0,Estandar,668.3,Colombia,Comedia,2019-10-01,0
15986,33.0,Premium,938.2,Colombia,Comedia,2019-03-13,1
15987,33.0,Basico,466.0,Chile,Drama,2019-05-07,0
15988,27.0,Premium,1573.6,Chile,Drama,2018-11-18,1
15989,39.0,Basico,519.4,Mexico,Thriller,2025-07-31,0
15990,32.0,Estandar,626.9,Brasil,Comedia,2025-06-10,0
15991,25.0,Premium,1276.2,Argentina,Romance,2023-07-11,0
15992,37.0,Estandar,801.3,Chile,Romance,2024-11-19,2
15993,38.0,Estandar,459.3,Argentina,Accion,2018-01-28,1
15994,38.0,Basico,0.0,Uruguay,Documental,2024-01-27,0
15995,37.0,Basico,676.5,Brasil,Romance,2018-06-23,3
15996,15.0,Estandar,363.1,Uruguay,Drama,2023-05-30,3
15997,29.0,Premium,1144.2,Brasil,Thriller,2022-03-01,0
15998,35.0,Estandar,683.1,Argentina,Drama,2024-12-17,2
15999,44.0,Basico,680.8,Mexico,Documental,2021-07-15,0
16000,32.0,Basico,1196.9,Argentina,Accion,2023-07-10,0
16001,21.0,Basico,760.5,Uruguay,Thriller,2024-06-11,1
16002,20.0,Basico,712.9,Brasil,Crimen,2021-01-30,150
16003,33.0,Estandar,876.8,Brasil,Romance,2023-07-04,0
16004,45.0,Estandar,561.5,Colombia,Crimen,2020-01-20,1
16005,36.0,Basico,754.4,Uruguay,Crimen,2023-09-25,1
16006,31.0,Premium,1013.0,Peru,Thriller,2021-02-21,0
16007,31.0,Basico,718.9,Peru,Romance,2022-06-18,0
16008,25.0,Basico,849.4,Uruguay,Accion,2020-06-28,0
16009,65.0,Premium,1388.2,Colombia,Comedia,2024-06-20,0
16010,27.0,Basico,179.7,Colombia,Crimen,2019-06-10,2
16011,34.0,Premium,774.4,Argentina,Documental,2018-08-10,2
16012,42.0,Estandar,657.9,Colombia,Comedia,2023-11-24,2
16013,30.0,Basico,636.6,Peru,Comedia,2022-09-30,0
16014,33.0,Basico,811.4,Brasil,Drama,2023-05-14,0
16015,26.0,Basico,453.5,Colombia,Comedia,2024-01-24,3
16016,53.0,Basico,933.8,Peru,Romance,2018-05-14,0
16017,32.0,Basico,69.2,Peru,Sin especificar,2023-08-21,0
16018,22.0,Premium,1033.1,Uruguay,Drama,2021-11-23,0
16019,13.0,Basico,692.4,Mexico,Drama,2022-06-01,1
16020,33.0,Basico,627.8,Chile,Romance,2025-09-12,0
16021,55.0,Basico,597.5,Brasil,Drama,2019-12-17,2
16022,23.0,Estandar,979.0,Uruguay,Documental,2023-02-16,1
16023,39.0,Premium,1309.3,Uruguay,Romance,2019-05-09,0
16024,24.0,Basico,513.9,Argentina,Documental,2025-10-31,1
16025,50.0,Basico,0.0,Colombia,Accion,2023-10-24,1
16026,24.0,Basico,1074.8,Argentina,Comedia,2023-02-28,0
16027,39.0,Estandar,760.5,Argentina,Romance,2021-07-16,2
16028,38.0,Basico,614.8,Mexico,Drama,2025-09-24,0
16029,40.0,Basico,543.5,Chile,Documental,2018-02-04,1
16030,48.0,Basico,277.9,Argentina,Drama,2018-02-18,1
16031,20.0,Basico,235.1,Mexico,Comedia,2025-07-24,1
16032,38.0,Estandar,661.2,Uruguay,Romance,2020-05-13,0
16033,32.0,Estandar,1299.8,Colombia,Comedia,2022-04-04,0
16034,25.0,Basico,776.2,Chile,Comedia,2024-07-07,0
16035,46.0,Estandar,606.6,Peru,Crimen,2019-02-17,1
16036,34.0,Basico,433.9,Peru,Accion,2021-08-25,1
16037,46.0,Premium,848.1,Uruguay,Documental,2022-01-21,0
16038,15.0,Basico,142.3,Peru,Crimen,2024-11-14,0
16039,32.0,Estandar,818.1,Colombia,Drama,2020-11-29,0
16040,46.0,Basico,197.1,Peru,Accion,2020-02-06,2
16041,44.0,Basico,389.9,Uruguay,Romance,2024-02-25,0
16042,13.0,Basico,596.4,Brasil,Drama,2020-12-12,0
16043,27.0,Basico,752.8,Colombia,Comedia,2020-08-29,1
16044,25.0,Basico,703.1,Mexico,Drama,2021-01-08,2
16045,44.0,Estandar,1294.4,Mexico,Accion,2023-04-15,1
16046,15.0,Estandar,1527.9,Chile,Thriller,2024-11-16,0
16047,45.0,Basico,651.0,Chile,Romance,2021-11-06,0
16048,36.0,Premium,1156.1,Brasil,Accion,2022-02-07,0
16049,29.0,Estandar,879.7,Brasil,Documental,2020-01-24,1
16050,16.0,Estandar,1099.9,Peru,Crimen,2023-08-05,1
16051,28.0,Estandar,917.5,Colombia,Crimen,2022-10-03,1
16052,34.0,Premium,760.5,Chile,Comedia,2020-05-12,1
16053,23.0,Estandar,891.7,Peru,Documental,2022-09-13,1
16054,51.0,Premium,636.5,Brasil,Crimen,2025-11-10,1
16055,33.0,Basico,429.8,Peru,Thriller,2022-03-05,0
16056,18.0,Estandar,1143.1,Uruguay,Documental,2022-02-04,0
16057,27.0,Basico,244.3,Brasil,Romance,2022-06-29,1
16058,47.0,Estandar,582.4,Argentina,Romance,2021-02-19,1
16059,29.0,Basico,205.3,Uruguay,Comedia,2023-01-21,0
16060,43.0,Estandar,463.8,Argentina,Documental,2020-01-07,1
16061,35.0,Estandar,1101.6,Colombia,Accion,2024-05-29,1
16062,54.0,Estandar,822.4,Brasil,Sin especificar,1900-01-01,2
16063,19.0,Basico,708.1,Mexico,Thriller,2024-06-16,0
16064,49.0,Basico,762.9,Chile,Comedia,2025-09-10,1
16065,51.0,Premium,863.4,Peru,Documental,2020-07-25,1
16066,36.0,Estandar,1220.1,Uruguay,Drama,2019-02-14,0
16067,13.0,Basico,446.1,Mexico,Thriller,2021-01-10,0
16068,24.0,Estandar,437.3,Argentina,Romance,1900-01-01,4
16069,13.0,Basico,290.9,Chile,Documental,2024-03-24,0
16070,16.0,Basico,1023.0,Argentina,Crimen,1900-01-01,3
16071,14.0,Estandar,821.3,Colombia,Crimen,2022-04-10,1
16072,14.0,Premium,1269.7,Brasil,Drama,2020-03-14,0
16073,42.0,Estandar,555.2,Uruguay,Comedia,2019-08-21,1
16074,40.0,Estandar,793.1,Mexico,Documental,2019-09-05,0
16075,29.0,Estandar,557.2,Uruguay,Comedia,1900-01-01,2
16076,29.0,Basico,0.0,Mexico,Drama,2018-02-09,0
16077,23.0,Basico,444.0,Mexico,Documental,2019-12-25,0
16078,41.0,Estandar,491.2,Argentina,Drama,2022-09-23,0
16079,32.0,Premium,679.1,Argentina,Drama,2023-08-09,0
16080,66.0,Estandar,1051.2,Chile,Accion,1900-01-01,2
16081,47.0,Premium,1007.3,Uruguay,Thriller,2025-01-27,1
16082,60.0,Basico,647.0,Mexico,Thriller,2023-10-19,0
16083,33.0,Premium,595.9,Argentina,Documental,2023-12-28,0
16084,35.0,Basico,400.0,Brasil,Romance,2021-07-17,0
16085,13.0,Basico,129.1,Colombia,Drama,2023-06-17,0
16086,23.0,Premium,570.6,Uruguay,Accion,2021-05-13,1
16087,37.0,Estandar,805.7,Mexico,Thriller,1900-01-01,1
16088,31.0,Basico,1413.7,Mexico,Documental,2024-04-21,0
16089,37.0,Premium,1152.8,Uruguay,Accion,2024-05-14,2
16090,44.0,Estandar,286.1,Brasil,Accion,2018-07-15,0
16091,61.0,Estandar,1255.4,Uruguay,Thriller,2022-06-20,0
16092,48.0,Estandar,596.2,Mexico,Romance,2019-02-10,1
16093,23.0,Estandar,1037.9,Chile,Romance,2025-09-29,0
16094,38.0,Estandar,886.2,Chile,Comedia,2019-11-01,0
16095,25.0,Premium,756.2,Chile,Accion,2018-09-03,1
16096,45.0,Estandar,1145.1,Colombia,Thriller,2020-06-01,0
16097,32.0,Basico,444.2,Chile,Crimen,2020-11-07,0
16098,48.0,Basico,496.8,Brasil,Comedia,2023-05-06,2
16099,35.0,Premium,603.1,Brasil,Accion,2025-01-23,0
16100,38.0,Estandar,819.8,Colombia,Crimen,2019-01-30,0
16101,13.0,Basico,815.5,Argentina,Drama,2023-01-17,0
16102,37.0,Basico,497.0,Mexico,Thriller,2021-10-02,3
16103,33.0,Premium,512.9,Mexico,Drama,2020-11-30,1
16104,27.0,Basico,337.4,Brasil,Comedia,1900-01-01,2
16105,49.0,Premium,1227.3,Brasil,Drama,2022-01-15,1
16106,44.0,Basico,611.0,Peru,Romance,2024-04-14,1
16107,44.0,Basico,47.3,Argentina,Romance,2024-04-02,2
16108,30.0,Basico,1106.1,Colombia,Crimen,2020-11-21,1
16109,38.0,Basico,909.1,Brasil,Documental,2021-11-10,0
16110,42.0,Premium,1000.3,Mexico,Accion,2018-03-23,1
16111,26.0,Premium,707.9,Argentina,Comedia,2022-08-14,1
16112,25.0,Basico,1130.4,Colombia,Romance,2019-05-12,0
16113,22.0,Estandar,415.2,Uruguay,Accion,2021-12-09,1
16114,13.0,Premium,760.5,Mexico,Romance,2025-08-15,1
16115,17.0,Estandar,837.8,Colombia,Drama,2024-10-16,1
16116,41.0,Basico,627.1,Uruguay,Drama,2020-03-25,2
16117,20.0,Premium,1188.8,Mexico,Comedia,2024-06-20,0
16118,36.0,Estandar,229.0,Colombia,Comedia,2024-06-16,0
16119,26.0,Premium,1264.6,Peru,Drama,2025-04-15,1
16120,13.0,Basico,947.7,Uruguay,Crimen,2025-04-12,2
16121,33.0,Basico,0.0,Argentina,Comedia,2024-01-15,1
16122,24.0,Premium,1004.9,Peru,Romance,2019-12-16,0
16123,40.0,Estandar,707.7,Peru,Romance,2021-03-11,0
16124,32.0,Estandar,942.2,Argentina,Thriller,2021-12-25,1
16125,28.0,Basico,37.7,Mexico,Thriller,2021-08-24,0
16126,33.0,Estandar,726.7,Mexico,Crimen,2025-07-20,3
16127,45.0,Premium,760.5,Argentina,Romance,2023-09-22,0
16128,39.0,Estandar,826.9,Brasil,Comedia,2023-06-20,1
16129,16.0,Estandar,449.5,Chile,Accion,2023-01-05,1
16130,41.0,Basico,912.2,Brasil,Drama,2018-11-18,0
16131,29.0,Estandar,804.0,Colombia,Comedia,1900-01-01,2
16132,22.0,Estandar,980.3,Chile,Accion,2024-11-18,0
16133,26.0,Basico,579.0,Argentina,Drama,2021-03-19,1
16134,27.0,Estandar,503.6,Chile,Comedia,2023-03-15,1
16135,34.0,Basico,1048.7,Chile,Thriller,2025-01-31,1
16136,18.0,Estandar,719.4,Peru,Documental,2019-08-17,2
16137,35.0,Basico,560.0,Peru,Thriller,2019-11-18,0
16138,22.0,Basico,539.5,Mexico,Documental,1900-01-01,3
16139,36.0,Basico,778.9,Peru,Romance,2021-10-13,1
16140,32.0,Basico,0.0,Peru,Accion,2022-09-24,0
16141,42.0,Estandar,731.5,Chile,Romance,2025-01-29,0
16142,13.0,Premium,1156.5,Chile,Accion,2024-11-13,0
16143,33.0,Estandar,760.5,Peru,Accion,2024-05-30,1
16144,53.0,Estandar,1207.4,Colombia,Documental,2022-07-16,2
16145,24.0,Basico,271.0,Mexico,Romance,2018-10-20,1
16146,43.0,Basico,301.9,Argentina,Crimen,2018-11-21,0
16147,30.0,Basico,973.4,Uruguay,Comedia,2019-10-26,0
16148,33.0,Premium,977.3,Uruguay,Crimen,2021-11-08,1
16149,44.0,Premium,1279.4,Colombia,Accion,2020-07-23,1
16150,49.0,Basico,284.4,Colombia,Drama,2021-07-08,0
16151,40.0,Premium,756.3,Argentina,Drama,1900-01-01,2
16152,23.0,Estandar,762.9,Brasil,Accion,2025-04-28,0
16153,26.0,Basico,905.3,Argentina,Documental,2021-04-08,0
16154,22.0,Estandar,350.7,Argentina,Thriller,2025-12-19,1
16155,34.0,Premium,760.5,Mexico,Comedia,2020-12-31,1
16156,21.0,Basico,210.8,Colombia,Comedia,2024-10-15,1
16157,13.0,Basico,326.9,Colombia,Drama,2025-03-25,1
16158,33.0,Estandar,760.5,Peru,Drama,2022-06-08,0
16159,47.0,Estandar,818.0,Uruguay,Accion,2021-01-16,0
16160,38.0,Premium,993.9,Brasil,Sin especificar,2022-12-28,2
16161,22.0,Estandar,288.7,Chile,Accion,2022-01-27,0
16162,37.0,Estandar,760.5,Brasil,Romance,2024-08-01,1
16163,34.0,Estandar,1042.4,Uruguay,Drama,2023-11-04,2
16164,44.0,Basico,1327.5,Peru,Drama,2023-01-19,1
16165,35.0,Basico,374.5,Uruguay,Drama,2022-08-23,1
16166,43.0,Basico,796.8,Argentina,Crimen,2019-11-17,1
16167,27.0,Basico,375.9,Colombia,Crimen,2020-01-24,1
16168,35.0,Estandar,1131.4,Brasil,Accion,2018-04-05,0
16169,13.0,Basico,0.0,Uruguay,Crimen,2019-05-28,0
16170,20.0,Estandar,934.7,Brasil,Documental,2020-08-19,1
16171,41.0,Premium,1295.4,Colombia,Romance,2025-06-04,0
16172,32.0,Basico,377.2,Peru,Drama,2020-10-27,0
16173,13.0,Estandar,722.2,Argentina,Crimen,1900-01-01,2
16174,24.0,Premium,1240.3,Chile,Documental,2018-11-24,0
16175,51.0,Basico,608.9,Peru,Crimen,2020-05-12,0
16176,46.0,Basico,324.6,Argentina,Romance,2019-11-15,3
16177,39.0,Premium,1128.0,Uruguay,Thriller,2022-06-15,4
